id,key,value,type
15576791,state,WV,addr
15576791,source,tiger_import_dch_v0.6_20070828,tiger
15576791,reviewed,no,tiger
15576791,postcode,25177,addr
15576791,name_base,Monroe,tiger
15576791,name_type,Ave,tiger
15576791,separated,no,tiger
15576791,postcode,25177,addr
15576791,upload_uuid,bulk_upload.pl-d03d713e-792d-4535-937c-7a8069c06fe5,tiger
15576945,name,Oakwood Road,regular
15576945,highway,tertiary,regular
15576945,cfcc,A41,tiger
15576945,county,Kanawha,addr
15576945,state,WV,addr
15576945,reviewed,no,tiger
15576945,postcode,25314,addr
15576945,name_base,Oakwood,tiger
15576945,name_type,Rd,tiger
15576945,postcode,25314,addr
15577103,name,Marmet Hernshaw,regular
15577103,highway,residential,regular
15577103,cfcc,A41,tiger
15577103,tlid,78612919,tiger
15577103,county,Kanawha,addr
15577103,state,WV,addr
15577103,source,tiger_import_dch_v0.6_20070828,tiger
15577103,reviewed,no,tiger
15577103,name_base,Marmet Hernshaw,tiger
15577103,separated,no,tiger
15577103,upload_uuid,bulk_upload.pl-d03d713e-792d-4535-937c-7a8069c06fe5,tiger
15577253,highway,residential,regular
15577253,cfcc,A41,tiger
15577253,tlid,78774743,tiger
15577253,county,Logan,addr
15577253,state,WV,addr
15577253,source,tiger_import_dch_v0.6_20070828,tiger
15577253,reviewed,no,tiger
15577253,separated,no,tiger
15577253,upload_uuid,bulk_upload.pl-2df1638a-ae09-42b7-93b5-fcec47ece4ce,tiger
15577417,highway,residential,regular
15577417,cfcc,A41,tiger
15577417,county,Logan,addr
15577417,state,WV,addr
15577417,reviewed,no,tiger
15577589,highway,residential,regular
15577589,cfcc,A41,tiger
15577589,tlid,78774585,tiger
15577589,county,Logan,addr
15577589,state,WV,addr
15577589,source,tiger_import_dch_v0.6_20070828,tiger
15577589,reviewed,no,tiger
15577589,separated,no,tiger
15577589,upload_uuid,bulk_upload.pl-2df1638a-ae09-42b7-93b5-fcec47ece4ce,tiger
15577735,name,Kay Drive,regular
15577735,highway,residential,regular
15577735,cfcc,A41,tiger
15577735,county,Kanawha,addr
15577735,state,WV,addr
15577735,reviewed,no,tiger
15577735,postcode,25064,addr
15577735,name_base,Kay,tiger
15577735,name_type,Dr,tiger
15577735,postcode,25064,addr
15577895,name,Thompson Street,regular
15577895,highway,residential,regular
15577895,cfcc,A41,tiger
15577895,county,Kanawha,addr
15577895,state,WV,addr
15577895,reviewed,no,tiger
15577895,postcode,25311,addr
15577895,name_base,Thompson,tiger
15577895,name_type,St,tiger
15577895,postcode,25311,addr
15578058,highway,residential,regular
15578058,cfcc,A41,tiger
15578058,county,Logan,addr
15578058,state,WV,addr
15578058,reviewed,no,tiger
15578208,highway,track,regular
15578208,cfcc,A51,tiger
15578208,tlid,78767505,tiger
15578208,county,Logan,addr
15578208,state,WV,addr
15578208,source,tiger_import_dch_v0.6_20070828,tiger
15578208,reviewed,no,tiger
15578208,separated,no,tiger
15578208,upload_uuid,bulk_upload.pl-2df1638a-ae09-42b7-93b5-fcec47ece4ce,tiger
15578345,name,Barbara Street,regular
15578345,highway,residential,regular
15578345,cfcc,A41,tiger
15578345,county,Kanawha,addr
15578345,state,WV,addr
15578345,name_base,Barbara,tiger
15578345,name_type,St,tiger
15578489,highway,residential,regular
15578489,noname,yes,regular
15578489,cfcc,A41,tiger
15578489,county,Logan,addr
15578489,state,WV,addr
15578489,reviewed,no,tiger
15578489,separated,no,tiger
15578489,source,tiger_import_dch_v0.6_20070828,tiger
15578489,tlid,78776426,tiger
15578489,upload_uuid,bulk_upload.pl-2df1638a-ae09-42b7-93b5-fcec47ece4ce,tiger
15578633,access,private,regular
15578633,highway,service,regular
15578633,cfcc,A74,tiger
15578633,tlid,78776484:78776485,tiger
15578633,county,Logan,addr
15578633,state,WV,addr
15578633,source,tiger_import_dch_v0.6_20070828,tiger
15578633,reviewed,no,tiger
15578633,upload_uuid,bulk_upload.pl-2df1638a-ae09-42b7-93b5-fcec47ece4ce,tiger
15578803,name,Red Oak Street,regular
15578803,highway,residential,regular
15578803,cfcc,A41,tiger
15578803,county,Kanawha,addr
15578803,state,WV,addr
15578803,reviewed,no,tiger
15578803,postcode,25302,addr
15578803,name_base,Red Oak,tiger
15578803,name_type,St,tiger
15578803,postcode,25302,addr
15578963,name,Dotson Road,regular
15578963,highway,residential,regular
15578963,cfcc,A41,tiger
15578963,county,Kanawha,addr
15578963,state,WV,addr
15578963,reviewed,no,tiger
15578963,name_base,Dotson,tiger
15578963,name_type,Rd,tiger
15579140,name,Harvery Street,regular
15579140,highway,residential,regular
15579140,cfcc,A41,tiger
15579140,county,Logan,addr
15579140,state,WV,addr
15579140,reviewed,no,tiger
15579293,highway,residential,regular
15579293,cfcc,A41,tiger
15579293,county,Logan,addr
15579293,state,WV,addr
15579293,reviewed,no,tiger
15579447,name,Riverview Drive,regular
15579447,name_1,Cort 60/14,regular
15579447,name_2,St Albans Loop Tacketts Creek,regular
15579447,highway,residential,regular
15579447,cfcc,A41,tiger
15579447,county,Kanawha,addr
15579447,state,WV,addr
15579447,reviewed,no,tiger
15579447,postcode,25177,addr
15579447,name_base,Riverview,tiger
15579447,name_type,Dr,tiger
15579447,postcode,25177,addr
15579447,name_base_1,Cort 60/14,tiger
15579447,name_base_2,St Albans Loop Tacketts Creek,tiger
15579605,highway,residential,regular
15579605,cfcc,A41,tiger
15579605,tlid,78779896,tiger
15579605,county,Logan,addr
15579605,state,WV,addr
15579605,source,tiger_import_dch_v0.6_20070828,tiger
15579605,reviewed,no,tiger
15579605,separated,no,tiger
15579605,upload_uuid,bulk_upload.pl-2df1638a-ae09-42b7-93b5-fcec47ece4ce,tiger
15579765,highway,residential,regular
15579765,cfcc,A41,tiger
15579765,tlid,78769055,tiger
15579765,county,Logan,addr
15579765,state,WV,addr
15579765,source,tiger_import_dch_v0.6_20070828,tiger
15579765,reviewed,no,tiger
15579765,separated,no,tiger
15579765,upload_uuid,bulk_upload.pl-2df1638a-ae09-42b7-93b5-fcec47ece4ce,tiger
15579945,highway,residential,regular
15579945,cfcc,A41,tiger
15579945,tlid,78774376,tiger
15579945,county,Logan,addr
15579945,state,WV,addr
15579945,source,tiger_import_dch_v0.6_20070828,tiger
15579945,reviewed,no,tiger
15579945,separated,no,tiger
15579945,upload_uuid,bulk_upload.pl-2df1638a-ae09-42b7-93b5-fcec47ece4ce,tiger
15580136,highway,residential,regular
15580136,cfcc,A41,tiger
15580136,tlid,74250714:74250716:74255753:74254979,tiger
15580136,county,McDowell,addr
15580136,state,WV,addr
15580136,source,tiger_import_dch_v0.6_20070828,tiger
15580136,reviewed,no,tiger
15580136,separated,no,tiger
15580136,upload_uuid,bulk_upload.pl-c0e8a62a-f4e0-4ce3-85a1-0a3f0a3ef202,tiger
15580292,highway,residential,regular
15580292,cfcc,A41,tiger
15580292,county,Logan,addr
15580292,state,WV,addr
15580292,reviewed,no,tiger
15580437,highway,residential,regular
15580437,cfcc,A41,tiger
15580437,tlid,74259293:74259294:74249196,tiger
15580437,county,McDowell,addr
15580437,state,WV,addr
15580437,source,tiger_import_dch_v0.6_20070828,tiger
15580437,reviewed,no,tiger
15580437,separated,no,tiger
15580437,upload_uuid,bulk_upload.pl-c0e8a62a-f4e0-4ce3-85a1-0a3f0a3ef202,tiger
15580614,access,private,regular
15580614,highway,service,regular
15580614,cfcc,A74,tiger
15580614,tlid,78763556,tiger
15580614,county,Logan,addr
15580614,state,WV,addr
15580614,source,tiger_import_dch_v0.6_20070828,tiger
15580614,reviewed,no,tiger
15580614,upload_uuid,bulk_upload.pl-2df1638a-ae09-42b7-93b5-fcec47ece4ce,tiger
15580772,name,Riverside Street,regular
15580772,layer,1,regular
15580772,bridge,yes,regular
15580772,highway,residential,regular
15580772,cfcc,A41,tiger
15580772,county,Logan,addr
15580772,state,WV,addr
15580772,reviewed,no,tiger
15580772,name_base,Riverside,tiger
15580772,name_type,St,tiger
15581005,highway,residential,regular
15581005,cfcc,A41,tiger
15581005,tlid,74260543:74260771,tiger
15581005,county,McDowell,addr
15581005,state,WV,addr
15581005,source,tiger_import_dch_v0.6_20070828,tiger
15581005,reviewed,no,tiger
15581005,separated,no,tiger
15581005,upload_uuid,bulk_upload.pl-c0e8a62a-f4e0-4ce3-85a1-0a3f0a3ef202,tiger
15581207,name,Price Bottom Road,regular
15581207,name_1,County Highway 119/33,regular
15581207,highway,residential,regular
15581207,cfcc,A41,tiger
15581207,county,Logan,addr
15581207,state,WV,addr
15581207,reviewed,no,tiger
15581207,name_base,Price Bottom,tiger
15581207,name_type,Rd,tiger
15581207,name_base_1,County Highway 119/33,tiger
15581383,highway,residential,regular
15581383,cfcc,A41,tiger
15581383,tlid,74256553:74245475:74245476:74245769,tiger
15581383,county,McDowell,addr
15581383,state,WV,addr
15581383,source,tiger_import_dch_v0.6_20070828,tiger
15581383,reviewed,no,tiger
15581383,separated,no,tiger
15581383,upload_uuid,bulk_upload.pl-c0e8a62a-f4e0-4ce3-85a1-0a3f0a3ef202,tiger
15581585,name,Smolenski Street,regular
15581585,highway,residential,regular
15581585,cfcc,A41,tiger
15581585,county,Logan,addr
15581585,state,WV,addr
15581585,reviewed,no,tiger
15581585,postcode,25635,addr
15581585,name_base,Smolenski,tiger
15581585,name_type,St,tiger
15581585,postcode,25635,addr
15581721,name,Canoe Bridge,regular
15581721,highway,residential,regular
15581721,cfcc,A41,tiger
15581721,county,Logan,addr
15581721,state,WV,addr
15581721,reviewed,no,tiger
15581721,name_base,Canoe,tiger
15581721,name_type,Br,tiger
15581873,name,Upper Crawley Creek Road,regular
15581873,name_1,County Highway 3/02,regular
15581873,highway,residential,regular
15581873,cfcc,A41,tiger
15581873,county,Logan,addr
15581873,state,WV,addr
15581873,reviewed,no,tiger
15581873,name_base,Upper Crawley Creek,tiger
15581873,name_type,Rd,tiger
15581873,name_base_1,County Highway 3/02,tiger
15581996,name,Walnut Street,regular
15581996,highway,residential,regular
15581996,cfcc,A41,tiger
15581996,county,Logan,addr
15581996,state,WV,addr
15581996,reviewed,no,tiger
15581996,postcode,25635,addr
15581996,name_base,Walnut,tiger
15581996,name_type,St,tiger
15581996,postcode,25635,addr
15582123,highway,residential,regular
15582123,cfcc,A41,tiger
15582123,tlid,74258763,tiger
15582123,county,McDowell,addr
15582123,state,WV,addr
15582123,source,tiger_import_dch_v0.6_20070828,tiger
15582123,reviewed,no,tiger
15582123,separated,no,tiger
15582123,upload_uuid,bulk_upload.pl-c0e8a62a-f4e0-4ce3-85a1-0a3f0a3ef202,tiger
15582251,highway,residential,regular
15582251,cfcc,A41,tiger
15582251,tlid,74249422,tiger
15582251,county,McDowell,addr
15582251,state,WV,addr
15582251,source,tiger_import_dch_v0.6_20070828,tiger
15582251,reviewed,no,tiger
15582251,separated,no,tiger
15582251,upload_uuid,bulk_upload.pl-c0e8a62a-f4e0-4ce3-85a1-0a3f0a3ef202,tiger
15582428,name,Phillips Street,regular
15582428,highway,residential,regular
15582428,cfcc,A41,tiger
15582428,county,Logan,addr
15582428,state,WV,addr
15582428,reviewed,no,tiger
15582428,name_base,Phillips,tiger
15582428,name_type,St,tiger
15582552,access,private,regular
15582552,highway,service,regular
15582552,cfcc,A74,tiger
15582552,tlid,74258492:74258493,tiger
15582552,county,McDowell,addr
15582552,state,WV,addr
15582552,source,tiger_import_dch_v0.6_20070828,tiger
15582552,reviewed,no,tiger
15582552,upload_uuid,bulk_upload.pl-c0e8a62a-f4e0-4ce3-85a1-0a3f0a3ef202,tiger
15582698,name,Garland Fork Road,regular
15582698,highway,residential,regular
15582698,cfcc,A41,tiger
15582698,county,Logan,addr
15582698,state,WV,addr
15582698,reviewed,no,tiger
15582698,name_base,Garland Fork,tiger
15582698,name_type,Rd,tiger
15582814,highway,residential,regular
15582814,cfcc,A41,tiger
15582814,tlid,74246819:74256636,tiger
15582814,county,McDowell,addr
15582814,state,WV,addr
15582814,source,tiger_import_dch_v0.6_20070828,tiger
15582814,reviewed,no,tiger
15582814,separated,no,tiger
15582814,upload_uuid,bulk_upload.pl-c0e8a62a-f4e0-4ce3-85a1-0a3f0a3ef202,tiger
15582943,name,3rd Avenue,regular
15582943,highway,residential,regular
15582943,cfcc,A41,tiger
15582943,county,Logan,addr
15582943,state,WV,addr
15582943,reviewed,no,tiger
15582943,name_base,3rd,tiger
15582943,name_type,Ave,tiger
15583068,highway,residential,regular
15583068,cfcc,A41,tiger
15583068,tlid,74260972:74260973,tiger
15583068,county,McDowell,addr
15583068,state,WV,addr
15583068,source,tiger_import_dch_v0.6_20070828,tiger
15583068,reviewed,no,tiger
15583068,separated,no,tiger
15583068,upload_uuid,bulk_upload.pl-c0e8a62a-f4e0-4ce3-85a1-0a3f0a3ef202,tiger
15583193,name,Squirrell Hollow,regular
15583193,highway,residential,regular
15583193,cfcc,A41,tiger
15583193,county,Logan,addr
15583193,state,WV,addr
15583193,reviewed,no,tiger
15583193,name_base,Squirrell Hollow,tiger
15583314,highway,residential,regular
15583314,cfcc,A41,tiger
15583314,tlid,74255119,tiger
15583314,county,McDowell,addr
15583314,state,WV,addr
15583314,source,tiger_import_dch_v0.6_20070828,tiger
15583314,reviewed,no,tiger
15583314,separated,no,tiger
15583314,upload_uuid,bulk_upload.pl-c0e8a62a-f4e0-4ce3-85a1-0a3f0a3ef202,tiger
15583501,highway,residential,regular
15583501,cfcc,A41,tiger
15583501,tlid,74251576:74251582:74251579,tiger
15583501,county,McDowell,addr
15583501,state,WV,addr
15583501,source,tiger_import_dch_v0.6_20070828,tiger
15583501,reviewed,no,tiger
15583501,separated,no,tiger
15583501,upload_uuid,bulk_upload.pl-c0e8a62a-f4e0-4ce3-85a1-0a3f0a3ef202,tiger
15583705,name,1st Avenue,regular
15583705,highway,residential,regular
15583705,cfcc,A41,tiger
15583705,county,Logan,addr
15583705,state,WV,addr
15583705,reviewed,no,tiger
15583705,name_base,1st,tiger
15583705,name_type,Ave,tiger
15583867,name,Currys Branch Road,regular
15583867,name_1,County Highway 7/02,regular
15583867,highway,residential,regular
15583867,cfcc,A41,tiger
15583867,county,Logan,addr
15583867,state,WV,addr
15583867,reviewed,no,tiger
15583867,name_base,Currys Branch,tiger
15583867,name_type,Rd,tiger
15583867,name_base_1,County Highway 7/02,tiger
15584001,name,Counts Avenue,regular
15584001,highway,residential,regular
15584001,cfcc,A41,tiger
15584001,county,Logan,addr
15584001,state,WV,addr
15584001,reviewed,no,tiger
15584001,postcode,25601,addr
15584001,name_base,Counts,tiger
15584001,name_type,Ave,tiger
15584001,postcode,25601,addr
15584121,name,South E Railroad Avenue,regular
15584121,highway,residential,regular
15584121,cfcc,A41,tiger
15584121,county,Logan,addr
15584121,state,WV,addr
15584121,reviewed,no,tiger
15584121,name_base,South E Railroad,tiger
15584121,name_type,Ave,tiger
15584273,power,line,regular
15584273,cfcc,C20,tiger
15584273,tlid,74253369,tiger
15584273,county,McDowell,addr
15584273,state,WV,addr
15584273,source,tiger_import_dch_v0.6_20070828,tiger
15584273,reviewed,no,tiger
15584273,upload_uuid,bulk_upload.pl-c0e8a62a-f4e0-4ce3-85a1-0a3f0a3ef202,tiger
15584640,name,Bee Branch Hollow,regular
15584640,highway,residential,regular
15584640,cfcc,A41,tiger
15584640,tlid,74258834:74258837,tiger
15584640,county,McDowell,addr
15584640,state,WV,addr
15584640,source,tiger_import_dch_v0.6_20070828,tiger
15584640,reviewed,no,tiger
15584640,name_base,Bee Branch Hollow,tiger
15584640,separated,no,tiger
15584640,upload_uuid,bulk_upload.pl-c0e8a62a-f4e0-4ce3-85a1-0a3f0a3ef202,tiger
15585070,name,Bartley Store Bottom Road,regular
15585070,name_1,County Highway 83/21,regular
15585070,highway,residential,regular
15585070,cfcc,A41,tiger
15585070,county,McDowell,addr
15585070,state,WV,addr
15585070,reviewed,no,tiger
15585070,name_base,Bartley Store Bottom,tiger
15585070,name_type,Rd,tiger
15585070,name_base_1,County Highway 83/21,tiger
15585490,name,Garland Hollow Road,regular
15585490,highway,residential,regular
15585490,cfcc,A41,tiger
15585490,county,McDowell,addr
15585490,state,WV,addr
15585490,reviewed,no,tiger
15585490,name_base,Garland Hollow,tiger
15585490,name_type,Rd,tiger
15585891,name,Bridge Street,regular
15585891,highway,residential,regular
15585891,cfcc,A41,tiger
15585891,county,McDowell,addr
15585891,state,WV,addr
15585891,reviewed,no,tiger
15585891,name_base,Bridge,tiger
15585891,name_type,St,tiger
15586240,name,New Camp Road,regular
15586240,highway,residential,regular
15586240,cfcc,A41,tiger
15586240,county,McDowell,addr
15586240,state,WV,addr
15586240,reviewed,no,tiger
15586240,postcode,24801,addr
15586240,name_base,New Camp,tiger
15586240,name_type,Rd,tiger
15586785,name,North Main Street,regular
15586785,highway,tertiary,regular
15586785,surface,asphalt,regular
15587168,name,Excelsior A Road,regular
15587168,name_1,County Highway 102/08,regular
15587168,highway,residential,regular
15587168,cfcc,A41,tiger
15587168,county,McDowell,addr
15587168,state,WV,addr
15587168,reviewed,no,tiger
15587168,name_base,Excelsior A,tiger
15587168,name_type,Rd,tiger
15587168,name_base_1,County Highway 102/08,tiger
15587565,railway,abandoned,regular
15587565,cfcc,B11,tiger
15587565,tlid,74257590:74254624:74248888:74254900:74257589,tiger
15587565,county,McDowell,addr
15587565,state,WV,addr
15587565,source,tiger_import_dch_v0.6_20070828,tiger
15587565,reviewed,no,tiger
15587565,name_base,Norfolk and Western Railway,tiger
15587565,upload_uuid,bulk_upload.pl-c0e8a62a-f4e0-4ce3-85a1-0a3f0a3ef202,tiger
15591957,highway,residential,regular
15591957,cfcc,A41,tiger
15591957,tlid,101809646,tiger
15591957,county,Mason,addr
15591957,state,WV,addr
15591957,source,tiger_import_dch_v0.6_20070828,tiger
15591957,reviewed,no,tiger
15591957,separated,no,tiger
15591957,upload_uuid,bulk_upload.pl-53817288-08f7-4ba4-b7b3-4bd868f1f651,tiger
15592216,highway,residential,regular
15592216,cfcc,A41,tiger
15592216,tlid,101814075:101814078,tiger
15592216,county,Mason,addr
15592216,state,WV,addr
15592216,source,tiger_import_dch_v0.6_20070828,tiger
15592216,reviewed,no,tiger
15592216,separated,no,tiger
15592216,upload_uuid,bulk_upload.pl-53817288-08f7-4ba4-b7b3-4bd868f1f651,tiger
15592496,highway,residential,regular
15592496,cfcc,A41,tiger
15592496,tlid,101810681,tiger
15592496,county,Mason,addr
15592496,state,WV,addr
15592496,source,tiger_import_dch_v0.6_20070828,tiger
15592496,reviewed,no,tiger
15592496,separated,no,tiger
15592496,upload_uuid,bulk_upload.pl-53817288-08f7-4ba4-b7b3-4bd868f1f651,tiger
15592700,access,private,regular
15592700,highway,service,regular
15592700,cfcc,A74,tiger
15592700,tlid,101804096:101804447,tiger
15592700,county,Mason,addr
15592700,state,WV,addr
15592700,source,tiger_import_dch_v0.6_20070828,tiger
15592700,reviewed,no,tiger
15592700,upload_uuid,bulk_upload.pl-53817288-08f7-4ba4-b7b3-4bd868f1f651,tiger
15592925,highway,residential,regular
15592925,cfcc,A41,tiger
15592925,tlid,101816562,tiger
15592925,county,Mason,addr
15592925,state,WV,addr
15592925,source,tiger_import_dch_v0.6_20070828,tiger
15592925,reviewed,no,tiger
15592925,separated,no,tiger
15592925,upload_uuid,bulk_upload.pl-53817288-08f7-4ba4-b7b3-4bd868f1f651,tiger
15593051,access,private,regular
15593051,highway,service,regular
15593051,cfcc,A74,tiger
15593051,tlid,47692120,tiger
15593051,county,Mercer,addr
15593051,state,WV,addr
15593051,source,tiger_import_dch_v0.6_20070828,tiger
15593051,reviewed,no,tiger
15593051,upload_uuid,bulk_upload.pl-785fdcd5-f868-4f7e-adf5-befc5823a870,tiger
15593188,access,private,regular
15593188,highway,service,regular
15593188,cfcc,A74,tiger
15593188,tlid,101814648,tiger
15593188,county,Mason,addr
15593188,state,WV,addr
15593188,source,tiger_import_dch_v0.6_20070828,tiger
15593188,reviewed,no,tiger
15593188,upload_uuid,bulk_upload.pl-53817288-08f7-4ba4-b7b3-4bd868f1f651,tiger
15593329,access,private,regular
15593329,highway,service,regular
15593329,cfcc,A74,tiger
15593329,tlid,101815115,tiger
15593329,county,Mason,addr
15593329,state,WV,addr
15593329,source,tiger_import_dch_v0.6_20070828,tiger
15593329,reviewed,no,tiger
15593329,upload_uuid,bulk_upload.pl-53817288-08f7-4ba4-b7b3-4bd868f1f651,tiger
15593468,access,private,regular
15593468,highway,service,regular
15593468,cfcc,A74,tiger
15593468,tlid,101805604,tiger
15593468,county,Mason,addr
15593468,state,WV,addr
15593468,source,tiger_import_dch_v0.6_20070828,tiger
15593468,reviewed,no,tiger
15593468,upload_uuid,bulk_upload.pl-53817288-08f7-4ba4-b7b3-4bd868f1f651,tiger
15593603,highway,residential,regular
15593603,cfcc,A41,tiger
15593603,tlid,101813120,tiger
15593603,county,Mason,addr
15593603,state,WV,addr
15593603,source,tiger_import_dch_v0.6_20070828,tiger
15593603,reviewed,no,tiger
15593603,separated,no,tiger
15593603,upload_uuid,bulk_upload.pl-53817288-08f7-4ba4-b7b3-4bd868f1f651,tiger
15593718,access,private,regular
15593718,highway,service,regular
15593718,cfcc,A74,tiger
15593718,tlid,47699730:47698708,tiger
15593718,county,Mercer,addr
15593718,state,WV,addr
15593718,source,tiger_import_dch_v0.6_20070828,tiger
15593718,reviewed,no,tiger
15593718,upload_uuid,bulk_upload.pl-785fdcd5-f868-4f7e-adf5-befc5823a870,tiger
15593857,highway,residential,regular
15593857,cfcc,A41,tiger
15593857,tlid,101804650,tiger
15593857,county,Mason,addr
15593857,state,WV,addr
15593857,source,tiger_import_dch_v0.6_20070828,tiger
15593857,reviewed,no,tiger
15593857,separated,no,tiger
15593857,upload_uuid,bulk_upload.pl-53817288-08f7-4ba4-b7b3-4bd868f1f651,tiger
15593986,highway,residential,regular
15593986,cfcc,A41,tiger
15593986,tlid,101812964,tiger
15593986,county,Mason,addr
15593986,state,WV,addr
15593986,source,tiger_import_dch_v0.6_20070828,tiger
15593986,reviewed,no,tiger
15593986,separated,no,tiger
15593986,upload_uuid,bulk_upload.pl-53817288-08f7-4ba4-b7b3-4bd868f1f651,tiger
15594114,access,private,regular
15594114,highway,service,regular
15594114,cfcc,A74,tiger
15594114,county,Mason,addr
15594114,state,WV,addr
15594114,reviewed,no,tiger
15594259,highway,track,regular
15594259,cfcc,A51,tiger
15594259,tlid,101813589,tiger
15594259,county,Mason,addr
15594259,state,WV,addr
15594259,source,tiger_import_dch_v0.6_20070828,tiger
15594259,reviewed,no,tiger
15594259,separated,no,tiger
15594259,upload_uuid,bulk_upload.pl-53817288-08f7-4ba4-b7b3-4bd868f1f651,tiger
15594387,access,private,regular
15594387,highway,service,regular
15594387,cfcc,A74,tiger
15594387,tlid,101816182,tiger
15594387,county,Mason,addr
15594387,state,WV,addr
15594387,source,tiger_import_dch_v0.6_20070828,tiger
15594387,reviewed,no,tiger
15594387,upload_uuid,bulk_upload.pl-53817288-08f7-4ba4-b7b3-4bd868f1f651,tiger
15594519,highway,residential,regular
15594519,cfcc,A41,tiger
15594519,tlid,101811116:101811117,tiger
15594519,county,Mason,addr
15594519,state,WV,addr
15594519,source,tiger_import_dch_v0.6_20070828,tiger
15594519,reviewed,no,tiger
15594519,separated,no,tiger
15594519,upload_uuid,bulk_upload.pl-53817288-08f7-4ba4-b7b3-4bd868f1f651,tiger
